PAC_NAME,RUSSELL_1000_COMPANY,TRANSACTION_YEAR,TRANSACTION_AMT,TRANSACTION_TP,COSINE_SIMILARITY
"BWX TECHNOLOGIES, INC. PAC",BWX TECHNOLOGIES INC,2016,2000,18K,1
"PPG INDUSTRIES, INC. PAC",PPG INDUSTRIES INC,2016,1500,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,1500,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,2500,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,1000,18K,1
SLM CORPORATION PAC SALLIE MAE PAC,SLM CORP,2016,5000,18K,1
"PRUDENTIAL FINANCIAL, INC. STATE & FEDERAL POLITICAL ACTION COMMITTEE (AKA PRUDENTIAL STAT",PRUDENTIAL FINANCIAL INC,2016,5000,18K,1
THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE,CATERPILLAR INC,2016,2500,18K,1
"HOME DEPOT INC. POLITICAL ACTION COMMITTEE, THE",HOME DEPOT INC,2016,5000,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2016,2500,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2016,5000,18K,1
METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A - FEDERAL ONLY,METLIFE INC,2016,5000,18K,0.9801250129520053
ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,LILLY ELI & CO,2016,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,2500,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,1000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,1500,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,2500,18K,1
GILEAD SCIENCES INC HEALTHCARE POLICY PAC,GILEAD SCIENCES INC,2016,5000,18K,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,5000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2016,1000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2016,2500,18K,1
"BECTON, DICKINSON AND COMPANY PAC",BECTON DICKINSON & CO,2016,1000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2016,5000,18K,1
UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE,UNITED TECHNOLOGIES,2016,2000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,2500,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2016,5000,18K,1
CINTAS CORPORATION PARTNERS PAC,CINTAS CORP,2016,2500,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2016,5000,18K,1
THE HERSHEY COMPANY POLITICAL ACTION COMMITTEE,HERSHEY COMPANY,2016,2500,18K,1
PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,PEOPLES UNITED FINANCIAL,2016,1000,18K,1
3M COMPANY PAC,3M CO,2016,1500,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,2000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,1500,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2016,2500,18K,1
PRUDENTIAL FINANCIAL INC STATE AND FEDERAL POLITICAL ACTION COMMITTEE AKA PRUDENTIAL STAT,PRUDENTIAL FINANCIAL INC,2016,5000,18K,1
"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2016,2500,18K,1
PEOPLE'S BANK FEDERAL POLITICAL ACTION COMMITTEE,PEOPLES UNITED FINANCIAL,2016,1000,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2016,5000,18K,1
CONSTELLATION BRANDS INC POLITICAL ACTION COMMITTEE,CONSTELLATION BRANDS,2016,500,18K,1
WOODWARD INC FOR EFFECTIVE GOVERNMENT,WOODWARD INC,2016,2700,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2016,5000,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2016,1000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,1000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,1000,18K,1
"THE GOLDMAN SACHS GROUP, INC. PAC",GOLDMAN SACHS GROUP INC,2016,5000,18K,1
ABBVIE POLITICAL ACTION COMMITTEE,ABBVIE INC,2016,1000,18K,1
"CATERPILLAR EMPLOYEE POLITICAL ACTION COMMITTEE, THE",CATERPILLAR INC,2016,2500,18K,1
ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,LILLY ELI & CO,2016,2500,18K,1
AUTOZONE INC COMMITTEE FOR BETTER GOVERNMENT,AUTOZONE INC,2016,1000,18K,1
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORP,2016,1000,18K,1
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE",LOWES COS INC,2016,2500,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2016,2500,18K,1
AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),AFLAC INC,2016,1500,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2016,2500,18K,1
THE HOME DEPOT PAC,HOME DEPOT INC,2016,5000,18K,1
"BIOGEN, INC. POLITICAL ACTION COMMITTEE A.K.A. 'BIOGEN PAC'",BIOGEN INC,2016,3000,18K,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,1000,18K,1
FACEBOOK INC. PAC,FACEBOOK INC,2016,1000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,2500,18K,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,5000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,18K,1
FIFTH THIRD BANCORP PAC,FIFTH THIRD BANCORP,2016,500,18K,1
"PEPSICO, INC. CONCERNED CITIZENS FUND",PEPSICO INC,2016,1000,18K,1
THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,COCA COLA CO,2016,2500,18K,1
"THE HOME DEPOT, INC. PAC",HOME DEPOT INC,2016,5000,18K,1
UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE,UNITED TECHNOLOGIES,2016,2500,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2016,2500,18K,1
"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)",ANTHEM INC,2016,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2016,5000,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2016,5000,18K,1
THE BOEING COMPANY PAC,BOEING CO,2016,1500,18K,1
"UNITED PARCEL SERVICE, INC. PAC",UNITED PARCEL SERVICE,2016,2500,18K,1
BOK FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,BOK FINANCIAL CORP,2016,250,18K,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2016,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2016,5000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,5000,18K,1
FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),FLUOR CORP,2016,15000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,10000,18K,1
LOCKHEED MARTIN EMPLOYEES PAC,LOCKHEED MARTIN CORP,2016,5000,18K,1
HOME DEPOT INC. PAC,HOME DEPOT INC,2016,5000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,1000,18K,1
"ALLERGAN, INC. PAC",ALLERGAN PLC,2016,5000,18K,1
GOOGLE NETPAC,ALPHABET INC CL A,2016,5000,18K,1
JPMORGAN CHASE & CO.,JPMORGAN CHASE & CO,2016,2500,18K,1
PFIZER PAC,PFIZER INC,2016,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2016,5000,18K,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,2500,18K,1
C.H. ROBINSON WORLDWIDE INC. PAC,C H ROBINSON WORLDWIDE,2016,1100,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2016,2500,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2016,2500,18K,1
MEDTRONIC INC. PAC,MEDTRONIC PLC,2016,3000,18K,1
C.H. ROBINSON WORLDWIDE INC. PAC,C H ROBINSON WORLDWIDE,2016,900,18K,1
ELI LILLY AND COMPANY PAC,LILLY ELI & CO,2016,2500,18K,1
AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),AFLAC INC,2016,1000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2016,3000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2016,5000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2016,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2016,5000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2016,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,2500,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2016,2500,18K,1
"HOME DEPOT INC. POLITICAL ACTION COMMITTEE, THE",HOME DEPOT INC,2016,5000,18K,1
"BEST BUY CO., INC EMPLOYEE POLITICAL FORUM",BEST BUY INC,2016,2500,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,18K,1
CAESARS ENTERTAINMENT POLITICAL ACTION COMMITTEE,CAESARS ENTMT CORP,2016,5000,18K,1
WEYERHAEUSER PAC,WEYERHAEUSER CO,2016,2500,18K,1
CELANESE CORPORATION PAC,CELANESE CORP,2016,1500,18K,1
WPX ENERGY PAC,WPX ENERGY INC,2016,5000,18K,1
BOEING POLITICAL ACTION COMMITTEE,BOEING CO,2016,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,5000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,2000,18K,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,5000,18K,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2016,2500,18K,1
THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE,CATERPILLAR INC,2016,2500,18K,1
BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE FOR RESPONSIBLE GOVERNMENT,BROWN FORMAN CORP CL A,2016,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,5000,18K,1
PFIZER PAC,PFIZER INC,2016,7500,18K,1
"CHENIERE ENERGY, INC. POLITICAL ACTION COMMITTEE",CHENIERE ENERGY INC,2016,2500,18K,1
UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE,UNITED STATES STEEL CORP,2016,2500,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2016,1000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,2500,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2016,2500,18K,1
AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),AFLAC INC,2016,1000,18K,1
PRUDENTIAL FINANCIAL INC STATE AND FEDERAL POLITICAL ACTION COMMITTEE AKA PRUDENTIAL STAT,PRUDENTIAL FINANCIAL INC,2016,5000,18K,1
EXELON CORPORATION POLITICAL ACTION COMMITTEE (EXELON PAC),EXELON CORP,2016,5000,18K,1
"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",NEXTERA ENERGY INC,2016,5000,18K,1
JOHNSON & JOHNSON PAC,JOHNSON & JOHNSON,2016,2000,18K,1
JOHNSON & JOHNSON PAC,JOHNSON & JOHNSON,2016,1000,18K,1
HERSHEY COMPANY PAC,HERSHEY COMPANY,2016,1500,18K,1
AMGEN PAC,AMGEN INC,2016,2000,18K,1
LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORP,2016,2500,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2016,2500,18K,1
INTERNATIONAL GAME TECHNOLOGY (IGT) PAC,INTERNATIONAL GAME TECH,2016,2500,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2016,2500,18K,1
CSX GOOD GOVERNMENT FUND,CSX CORP,2016,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2016,500,18K,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2016,2500,18K,1
"PULTEGROUP, INC. POLITICAL ACTION COMMITTEE (PULTE PAC)",PULTEGROUP INC,2016,5000,18K,1
CAESARS ENTERTAINMENT CORPORATION POLITICAL ACTION COMMITTEE,CAESARS ENTMT CORP,2016,5000,18K,1
LOCKHEED MARTIN EMPLOYEES,LOCKHEED MARTIN CORP,2016,2500,18K,1
LOCKHEED MARTIN EMPLOYEES PAC,LOCKHEED MARTIN CORP,2016,5000,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2016,2500,18K,1
"VMWARE, INC. POLITICAL ACTION COMMITTEE (VMWARE PAC)",VMWARE INC,2016,1000,18K,1
JPMORGAN CHASE & CO FEDERAL PAC,JPMORGAN CHASE & CO,2016,2500,18K,1
JPMORGAN CHASE & CO PAC,JPMORGAN CHASE & CO,2016,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2016,2500,18K,1
MASTERCARD INTERNATIONAL INC EMPLOYEES PAC,MASTERCARD INC,2016,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2016,5000,18K,1
AMGEN INC POLITICAL ACTION COMMITTEE,AMGEN INC,2016,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,2500,18K,1
PRUDENTIAL FINANCIAL INC STATE AND FEDERAL POLITICAL ACTION COMMITTEE AKA PRUDENTIAL STAT,PRUDENTIAL FINANCIAL INC,2016,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2016,2000,18K,1
HEWLETT PACKARD  ENTERPRISE COMPANY PAC,HEWLETT PACKARD ENT,2016,3000,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,500,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,2500,18K,1
NATIONAL FUEL GAS COMPANY FEDERAL POLITICAL ACTION COMMITTEE,NATIONAL FUEL GAS CO,2016,2500,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2016,3000,18K,1
HUMANA INC. PAC,HUMANA INC,2016,5000,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2016,2500,18K,1
PRAXAIR INC. PAC,LINDE PLC,2016,2500,18K,1
CAESARS ENTERTAINMENT PAC,CAESARS ENTMT CORP,2016,10000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2016,2000,18K,1
LOWE'S COMPANIES INC. PAC,LOWES COS INC,2016,10000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2016,500,18K,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2016,2500,18K,1
"SCHNEIDER NATIONAL INC., TRANSPAC",SCHNEIDER NATIONAL INC,2016,2500,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2016,1500,18K,1
"DAVITA, INC. POLITICAL ACTION COMMITTEE (DAPAC)",DAVITA INC,2016,10000,18K,1
HUMANA INC. PAC,HUMANA INC,2016,2500,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,5000,18K,1
AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORP,2016,2500,18K,1
AVANGRID POLITICAL ACTION COMMITTEE,AVANGRID INC,2016,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2016,2500,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2016,5000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,18K,1
HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE  (HBI-PAC),HUNTINGTON BANCSHARES,2016,5000,18K,1
FACEBOOK INC PAC,FACEBOOK INC,2016,1500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2016,2500,18K,1
FACEBOOK INC. PAC,FACEBOOK INC,2016,2500,18K,1
"VMWARE, INC. POLITICAL ACTION COMMITTEE (VMWARE PAC)",VMWARE INC,2016,2000,18K,1
CHARTER COMMUNICATIONS INC. PAC,CHARTER COMM INC,2016,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,1000,18K,1
ANTHEM INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC),ANTHEM INC,2016,2500,18K,1
ANTHEM INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC),ANTHEM INC,2016,2000,18K,1
ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,LILLY ELI & CO,2016,1000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,1000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,500,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2016,5000,18K,1
RAYTHEON COMPANY POLITICAL ACTION COMMITTTEE,RAYTHEON CO,2016,4000,18K,1
"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)",ANTHEM INC,2016,1000,18K,1
CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,500,18K,1
"HUMANA, INC. PAC",HUMANA INC,2016,2000,18K,1
"NETJETS, INC. PAC",BERKSHIRE HATHAWAY INC,2016,2500,18K,1
"NETJETS, INC. PAC",BERKSHIRE HATHAWAY INC,2016,300,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2016,2500,18K,1
NATIONAL FUEL GAS FEDERAL POLITICAL ACTION COMMITTEE,NATIONAL FUEL GAS CO,2016,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2016,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2016,5000,18K,1
UNITED STATES STEEL CORPORATION PAC,UNITED STATES STEEL CORP,2016,2500,18K,1
FMR LLC PAC STATE-FEDERAL (FIDELITY PAC),FNF GROUP,2016,2000,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2016,5000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2016,5000,18K,1
UNITED PARCEL SERVICE PAC,UNITED PARCEL SERVICE,2016,5000,18K,1
"CHARTER COMMUNICATIONS, INC PAC",CHARTER COMM INC,2016,1500,18K,1
COMCAST CORPORATION & NBCUNIVERSAL PAC - FEDERAL,COMCAST CORP CL A,2016,5000,18K,1
FMR LLC PAC STATE-FEDERAL (FIDELITY PAC),FNF GROUP,2016,2000,18K,1
GENESEE & WYOMING INC. PAC,GENESEE & WYOMING INC,2016,5000,18K,1
HUMANA INC. PAC,HUMANA INC,2016,2500,18K,1
VALERO ENERGY CORPORATION PAC,VALERO ENERGY CORP,2016,2500,18K,1
GENERAL ELECTRIC COMPANY PAC (GEPAC),GENERAL ELECTRIC CO,2016,1000,18K,1
CHARTER COMMUNICATIONS INC POLITICAL ACTION COMMITTEE,CHARTER COMM INC,2016,2500,18K,1
FEDEX CORPORATION POLITICAL ACTION COMMITTEE,FEDEX CORP,2016,2500,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2016,5000,18K,1
THE GOLDMAN SACHS GROUP INC POLITICAL ACTION COMMITTEE,GOLDMAN SACHS GROUP INC,2016,2500,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2016,2500,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,18K,1
JOHNSON & JOHNSON PAC,JOHNSON & JOHNSON,2016,5000,18K,1
PFIZER PAC,PFIZER INC,2016,2500,18K,1
GOLDMAN SACHS GROUP INC. PAC,GOLDMAN SACHS GROUP INC,2016,5000,18K,1
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORP CL A,2016,2500,18K,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2016,1000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2016,3000,18K,1
GENESEE & WYOMING PAC,GENESEE & WYOMING INC,2016,5000,18K,1
CINTAS CORPORATION PARTNERS PAC,CINTAS CORP,2016,2000,18K,1
ENTERGY CORPORATION PAC (ENPAC),ENTERGY CORP,2016,5000,18K,1
HUMANA INC. PAC,HUMANA INC,2016,2500,18K,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2016,2500,18K,1
ABBVIE POLITICAL ACTION COMMITTEE,ABBVIE INC,2016,1000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2016,5000,18K,1
TOLL BROS PAC,TOLL BROTHERS INC,2016,2000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2016,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,5000,18K,1
"GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2016,5000,18K,1
CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE,CENTURYLINK INC,2016,5000,18K,1
MORGAN STANLEY PAC,MORGAN STANLEY,2016,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2016,1000,18K,1
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE",LOWES COS INC,2016,3500,18K,1
UNITED AIRLINES INC PAC,UNITED AIRLINES HOLDINGS,2016,3000,18K,1
THERMO FISHER SCIENTIFIC INC. PAC,THERMO FISHER SCIENTIFIC,2016,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2016,37500,18K,1
PINNACLE WEST CAPITAL CORPORATION PAC,PINNACLE WEST CAPITAL CO,2016,5000,18K,1
TEXTRON INC. POLITICAL ACTION COMMITTEE,TEXTRON INC,2016,5000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2016,5000,18K,1
THE CATERPILLAR INC. EMPLOYEE PAC,CATERPILLAR INC,2016,2500,18K,1
"GOLDMAN SACHS GROUP, INC. PAC",GOLDMAN SACHS GROUP INC,2016,5000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2016,5000,18K,1
MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORP,2016,5000,18K,1
VALERO ENERGY CORPORATION POLITICAL ACTION COMMITTEE,VALERO ENERGY CORP,2016,1000,18K,1
"PPG INDUSTRIES, INC. PAC",PPG INDUSTRIES INC,2016,1500,18K,1
"MOTOROLA SOLUTIONS, INC. POLITICAL ACTION COMMITTEE",MOTOROLA SOLUTIONS INC,2016,750,18K,1
SOUTHWEST AIRLINES PILOTS' ASSOCIATION POLITICAL ACTION COMMITTEE (SWAPA PAC),SOUTHWEST AIRLINES CO,2016,2500,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2016,2500,18K,1
FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,FIRST HAWAIIAN INC,2016,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2016,5000,18K,1
"GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2016,5000,18K,1
WENDY'S COMPANY PAC,THE WENDY'S COMPANY,2016,5000,18K,1
EQT CORPORATION PAC,EQT CORPORATION,2016,10000,18K,1
FIRSTENERGY PAC,FIRSTENERGY CORP,2016,50000,18K,1
ATMOS ENERGY PAC,ATMOS ENERGY CORP,2016,5000,18K,1
CIGNA CORPORATION PAC,CIGNA CORP,2016,5000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2016,1500,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2016,2000,18K,1
NOBLE ENERGY PAC,NOBLE ENERGY INC,2016,2000,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2016,5000,18K,1
AMGEN INC. PAC,AMGEN INC,2016,2500,18K,1
